subjectClass,subectClassLabel,relationship,relationshipLabel,objectClass,objectClassLabel
http://purl.obolibrary.org/obo/UBERON_0001062,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000004,independent continuant
http://purl.unep.org/sdg/SDGIO_00000013,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000004,independent continuant
http://purl.obolibrary.org/obo/FOODON_03401270,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03400289,"product type, usa"
http://purl.obolibrary.org/obo/CHEBI_36902,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_33304,chalcogen molecular entity
http://purl.obolibrary.org/obo/CHEBI_25806,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_33304,chalcogen molecular entity
http://purl.obolibrary.org/obo/NCBITaxon_6072,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_33208,Metazoa
http://purl.unep.org/sdg/SDGIO_00000018,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000017,exposure to contaminated environmental material
http://purl.obolibrary.org/obo/ENVO_01000219,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000446,terrestrial biome
http://purl.unep.org/sdg/SDGIO_00010034,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00010004,employment process
http://purl.unep.org/sdg/SDGIO_00010035,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00010004,employment process
http://purl.obolibrary.org/obo/PATO_0002138,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0001018,physical quality
http://purl.obolibrary.org/obo/PATO_0002198,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0001018,physical quality
http://purl.obolibrary.org/obo/PATO_0000165,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0001018,physical quality
http://purl.obolibrary.org/obo/PATO_0000140,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0001018,physical quality
http://purl.obolibrary.org/obo/NCBITaxon_314146,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_1437010,Boreoeutheria
http://purl.obolibrary.org/obo/PATO_0000011,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0000165,time
http://purl.obolibrary.org/obo/NCBITaxon_2157,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_131567,cellular organisms
http://purl.obolibrary.org/obo/NCBITaxon_2,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_131567,cellular organisms
http://purl.obolibrary.org/obo/NCBITaxon_2759,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_131567,cellular organisms
http://purl.obolibrary.org/obo/UBERON_0000061,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/UBERON_0000465,material anatomical entity
http://purl.obolibrary.org/obo/ENVO_01000765,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000062,populated place
http://purl.obolibrary.org/obo/ENVO_01000764,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000062,populated place
http://purl.obolibrary.org/obo/ENVO_01000773,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000062,populated place
http://purl.obolibrary.org/obo/ENVO_01000762,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000062,populated place
http://purl.obolibrary.org/obo/ENVO_01000658,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000062,populated place
http://purl.obolibrary.org/obo/ENVO_01000767,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000062,populated place
http://purl.obolibrary.org/obo/NCBITaxon_117571,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_117570,Teleostomi
http://purl.obolibrary.org/obo/ENVO_01000702,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000875,precipitation process
http://purl.obolibrary.org/obo/BFO_0000015,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000003,occurrent
http://purl.obolibrary.org/obo/OBI_0200188,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0200172,partitioning objective
http://purl.obolibrary.org/obo/PATO_0002301,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0000069,deviation(from_normal)
http://purl.obolibrary.org/obo/ENVO_00000016,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000044,marine pelagic feature
http://purl.obolibrary.org/obo/ENVO_00000015,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000044,marine pelagic feature
http://purl.obolibrary.org/obo/PCO_0000018,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms
http://purl.obolibrary.org/obo/PCO_0000018,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms
http://purl.obolibrary.org/obo/PCO_0000028,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms
http://purl.obolibrary.org/obo/PCO_0000028,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms
http://purl.obolibrary.org/obo/PCO_0000029,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms
http://purl.obolibrary.org/obo/PCO_0000029,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PCO_0000000,collection of organisms
http://purl.obolibrary.org/obo/OBI_0002357,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0002356,performance status value specification
http://purl.obolibrary.org/obo/OBI_0002363,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0002356,performance status value specification
http://purl.obolibrary.org/obo/FOODON_03301977,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002373,food product by culinary role
http://purl.obolibrary.org/obo/IAO_0000030,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000031,generically dependent continuant
http://purl.obolibrary.org/obo/ENVO_01000742,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000093,hydrocarbon gas emission process
http://purl.unep.org/sdg/SDGIO_00010045,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0001933,value specification
http://purl.obolibrary.org/obo/OBI_0001930,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0001933,value specification
http://purl.obolibrary.org/obo/ENVO_01000656,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000634,volcanic eruption
http://purl.obolibrary.org/obo/ENVO_01000655,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000634,volcanic eruption
http://purl.obolibrary.org/obo/ENVO_01000634,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500031,hydrological process
http://purl.obolibrary.org/obo/ENVO_02500002,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500031,hydrological process
http://purl.obolibrary.org/obo/CHEBI_51086,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_50906,role
http://purl.obolibrary.org/obo/CHEBI_24432,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_50906,role
http://purl.obolibrary.org/obo/CHEBI_33608,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_33674,s-block molecular entity
http://purl.obolibrary.org/obo/CHEBI_78299,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_78298,environmental contaminant
http://purl.obolibrary.org/obo/CHEBI_77853,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_78298,environmental contaminant
http://purl.obolibrary.org/obo/ENVO_03000093,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000092,gas emission process
http://purl.obolibrary.org/obo/PATO_0001018,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0001241,physical object quality
http://purl.obolibrary.org/obo/PATO_0002303,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0001241,physical object quality
http://purl.obolibrary.org/obo/PATO_0000051,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0001241,physical object quality
http://purl.obolibrary.org/obo/PCO_0000001,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PCO_0000018,single-species collection of organisms
http://purl.obolibrary.org/obo/CHEBI_23367,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_24431,chemical entity
http://purl.obolibrary.org/obo/ENVO_01001334,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000010,material transport process
http://purl.obolibrary.org/obo/ENVO_01000694,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000010,material transport process
http://purl.obolibrary.org/obo/ENVO_01000875,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000010,material transport process
http://purl.obolibrary.org/obo/ENVO_01000634,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000010,material transport process
http://purl.obolibrary.org/obo/ENVO_03000092,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000010,material transport process
http://purl.obolibrary.org/obo/ENVO_01000690,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000010,material transport process
http://purl.obolibrary.org/obo/ENVO_02500002,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_03000010,material transport process
http://purl.obolibrary.org/obo/FOODON_03400112,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03400229,beverage (us cfr)
http://purl.obolibrary.org/obo/FOODON_03400278,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03400229,beverage (us cfr)
http://purl.unep.org/sdg/SDGIO_00010049,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00010017,resource role
http://purl.obolibrary.org/obo/ENVO_01000687,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_00000063,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_00000012,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_00000002,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_01000268,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000266,water vapour
http://purl.obolibrary.org/obo/IAO_0000064,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/IAO_0000104,plan specification
http://purl.obolibrary.org/obo/IAO_0000010,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/IAO_0000104,plan specification
http://purl.obolibrary.org/obo/OBI_0500000,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/IAO_0000104,plan specification
http://purl.obolibrary.org/obo/OBI_0000272,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/IAO_0000104,plan specification
http://purl.unep.org/sdg/SDGIO_00010023,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/IAO_0000104,plan specification
http://purl.obolibrary.org/obo/BFO_0000029,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000141,immaterial entity
http://purl.obolibrary.org/obo/NCBITaxon_1,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.unep.org/sdg/SDGIO_00010014,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.unep.org/sdg/SDGIO_00010030,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/PCO_0000031,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/BFO_0000027,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.unep.org/sdg/SDGIO_00010026,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/OBI_0000835,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.unep.org/sdg/SDGIO_00000002,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/BFO_0000030,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/OBI_0100026,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/OBI_0000245,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/ENVO_00010483,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/RO_0002577,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/OBI_0000047,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.unep.org/sdg/SDGIO_00010024,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/CARO_0000006,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/OBI_0002076,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/ENVO_00002297,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/FOODON_03400361,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/IAO_0000178,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.unep.org/sdg/SDGIO_00010028,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/OBI_0100051,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/BFO_0000024,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/PO_0025131,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/CHEBI_52625,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_24651,hydroxides
http://purl.obolibrary.org/obo/IAO_0000309,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/IAO_0000308,figure
http://purl.obolibrary.org/obo/IAO_0000101,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/IAO_0000308,figure
http://purl.unep.org/sdg/SDGIO_00010042,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000007,access
http://purl.unep.org/sdg/SDGIO_00000016,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000015,exposure to flooding
http://purl.obolibrary.org/obo/ENVO_01000249,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000248,dense settlement biome
http://purl.obolibrary.org/obo/NCBITaxon_89593,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_7711,Chordata
http://purl.obolibrary.org/obo/OBI_0000018,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/OBI_0000947,service provider role
http://purl.obolibrary.org/obo/NCBITaxon_8287,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/NCBITaxon_117571,Euteleostomi
http://purl.obolibrary.org/obo/FOODON_03400229,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_03401270,"product type,  u.s. code of federal regulations, title 21"
